unit_id,area,neuron_type,n_same_cat_trials,n_diff_cat_trials,same_cat_diff_mean,same_cat_diff_sem,diff_cat_diff_mean,diff_cat_diff_sem,difference_pvalue,same_cat_ratio_mean,diff_cat_ratio_mean,ratio_pvalue,same_cat_correlation,diff_cat_correlation,adaptation_effect,significant_congruence_effect,is_first_cat_selective,is_first_num_selective,is_second_cat_selective,is_second_num_selective
0,AC,encoding_only,72,216,-0.013675081414069245,0.3103845150770147,-0.3916620745711324,0.1594351147000462,0.25174139082256825,55.661543932457576,37.32052620789299,0.21686145395455947,0.024826601954160005,0.015477087442368753,none,False,False,False,False,False
2,AC,encoding_only,72,216,-0.027979701417724077,0.5349727989681344,-0.07750844562352824,0.35034924337802803,0.9420761672924882,1.143389981818692,1.1927568243215785,0.6645088008250288,-0.05254533516006328,0.00681293727741386,none,False,False,True,False,False
4,AC,encoding_only,72,216,-0.7931224181243562,0.44999644798936483,-0.6879729975100062,0.25696481624490397,0.8384700222453503,1.0150733377767898,1.026081765387344,0.8728208177695052,0.09891058209729874,0.13930096685208884,none,False,False,False,False,False
5,AC,encoding_only,72,216,-0.5741429876641153,0.43965672821620183,0.32768875952062154,0.24370436516936214,0.06813070330076763,1.067871415123091,1.1256700959029602,0.43720873218738177,0.27430896684733,0.24685984204593536,none,False,False,True,False,True
6,AC,encoding_only,72,216,0.27334961014732523,0.13926659471969033,0.040943699125682534,0.06932398644296145,0.10878401980727696,43.28049460342774,28.193437630080854,0.08703659061241996,0.06203279785731737,0.11859637735116454,none,False,False,False,False,True
8,AC,encoding_only,72,216,-8.400025049022499e-06,0.07783037447725723,0.04096738882027114,0.03781456368939832,0.6062209437482324,14.551411646332355,15.030156933064458,0.9327213621092243,0.039499193979873636,0.2113948215153246,none,False,True,True,False,True
10,AC,encoding_only,72,216,-0.12325302661144466,0.682864381450037,0.35097488567524976,0.40972544951581436,0.5596053509105461,5.4603673065096086,15.032732269596556,0.5549922559990257,0.2233632959151768,0.1840232320526971,none,False,False,False,True,False
13,AC,encoding_only,72,216,-0.041363369445182124,0.349392258566386,0.20937469161978162,0.19627577972104582,0.5263760179535968,1.1771524218218856,1.6611907030792228,0.5444993358017727,0.6509714636883482,0.6848687448595624,none,False,False,False,False,True
16,AC,encoding_only,72,216,0.13653585371363175,0.3743099893785077,0.4328383133189825,0.20233573046231845,0.47227452628068756,47.70034259695735,67.238603819089,0.30829503880315123,-0.014026076039607815,0.11038303228888599,none,False,False,True,False,False
17,SMA,encoding_only,72,216,-0.21952788514818355,0.30477802227782325,-0.12724880549678488,0.17113649152869267,0.7891137296594605,24.029578490482525,11.800600825909255,0.04791394024456215,0.9342274284456347,0.9186785621035979,adaptation,True,False,False,True,False
18,SMA,encoding_only,72,216,1.5023072874151862,0.5971173221341503,1.4249077133575336,0.3194361433451844,0.905559623458923,1.1749448179057853,1.1693332132182421,0.9255557579530856,0.6886159773402438,0.643218156611121,none,False,False,True,False,True
20,SMA,encoding_only,72,216,-0.3279985833406459,0.19843382436486004,-0.19608583107287472,0.11768854101397586,0.5731212933145005,26.820793714747246,20.08506565601913,0.4558351629991306,0.19456758106809932,0.1504349191708312,none,False,False,False,False,True
28,A,encoding_only,72,216,-2.636920009299025,1.5550107443731425,-1.1612976710300298,0.8527938855166776,0.3939478161299709,1.0212119871589136,1.07964494905396,0.43777539433837165,-0.04718649387582465,-0.04039185864118301,none,False,True,False,True,False
29,A,encoding_only,72,216,0.027520530834198524,0.20401538510262712,0.04548086654780297,0.09934239832670762,0.9313995510161088,33.799409719476174,39.56576027221684,0.5720954464275588,-0.04891006077144851,0.04230809024286707,none,False,False,False,True,True
30,A,encoding_only,72,216,0.49190575190297003,0.25448040126422744,0.18672769882959017,0.13901442043595055,0.2801452384874295,35.51611608559453,44.32348386415043,0.5164809341097802,0.17281326614637646,0.024664134451675944,none,False,False,False,True,False
31,A,encoding_only,72,216,-1.1068747174560454,0.6506828891913723,-1.1110677302774459,0.3510720089915616,0.9953229061187064,1.1633220370118993,6.166632268159638,0.49234943230703,0.2132839049993056,0.1880460461965271,none,False,False,False,True,False
33,A,delay_only,72,216,-0.0545680718663912,0.12132566478548595,0.027347510163061056,0.06452214686302878,0.5349855878716904,21.347371433637097,23.631617428373975,0.7819434131832587,0.061790597213316235,0.05131630289149681,none,False,True,False,False,False
35,A,encoding_only,72,216,0.2593926245861332,0.1662920991357771,0.355265966379187,0.11273267517427146,0.6599010750693082,33.848589721302524,47.0473122720193,0.3054101974427045,0.38414390262746306,0.08308024513458899,none,False,True,False,True,False
36,H,encoding_only,72,216,-0.28691440521252365,0.23855486718638583,-0.14117608203830834,0.12101240704337002,0.5615434472383211,21.479002309098266,25.99174207528913,0.6290904342445959,0.33336293639357045,0.26009473043766446,none,False,False,False,True,False
37,H,encoding_only,72,216,0.24573502969242686,0.4680060982235968,-0.2508755190192955,0.25674064817939796,0.340647978371443,32.57141908898121,25.28230486516401,0.6340962744209904,0.5870620995024072,0.5594539483394254,none,False,False,False,True,False
39,H,encoding_only,72,216,-0.1502807697484267,0.10773103130140477,-0.1092908782143667,0.05976018954618639,0.7345105082361714,18.52247152906036,22.151253531235145,0.5663267365525875,0.16056547984801797,0.012795501239582388,none,False,False,False,False,True
40,H,encoding_only,72,216,-0.34172969500733835,0.3414644589333634,-0.43714355285910356,0.20733360841525203,0.8160169211056503,1.1899241515099876,2.935433057562472,0.5813325898489374,0.02269919729256044,0.014581860505342568,none,False,True,False,False,False
50,AC,encoding_only,72,216,-0.10935798752292968,0.13700471992438243,-0.05459307564501228,0.07435212011806103,0.7173204478921298,30.81163787655235,32.19809508564049,0.8654548982072496,-0.04137909872301457,-0.014721409287670533,none,False,False,True,False,False
51,AC,encoding_only,72,216,-0.13662106556552625,0.10533390054418391,-0.10464912683746329,0.05254508586601315,0.7703689994506013,23.932677815568447,18.538742864084938,0.3419224015906922,-0.13929693897439482,0.1581422901932166,none,False,False,False,False,True
52,AC,encoding_only,72,216,-0.16403777310528747,0.08701547444078578,-0.08645745103346655,0.06079052306259473,0.5067189237459149,13.063496149449161,22.185485017219435,0.16007931791646632,0.322889069243164,0.001710149987874064,none,False,False,False,False,True
54,SMA,encoding_only,72,216,0.13651287867927236,0.2124757325576938,-0.04087521265597655,0.13519047992369496,0.5027999617748395,22.972908345792543,24.319986246564266,0.889354250682226,0.3705100377660966,0.11114472175760765,none,False,False,True,False,False
55,SMA,encoding_only,72,216,-0.3688291100042287,0.2555346652769455,-0.35974214520123243,0.13726380098584437,0.974111545273637,21.450120051981166,20.059703213978974,0.8820238771024758,0.37465373085525105,0.4219315973752262,none,False,False,False,False,False
57,SMA,encoding_only,72,216,0.42343466840400545,0.2527716753433136,-0.03641038476378257,0.152112081411621,0.1279456321974274,38.11082488310605,33.38370345860739,0.6942496120790109,0.3474855606375004,0.7012237099842502,none,False,False,False,False,True
58,SMA,encoding_only,72,216,0.2184971690840315,0.24622982397913026,-0.3781664251951966,0.1582323164720013,0.054320234249396034,39.37213975452156,26.805152833199262,0.28441179988306214,0.30348205867092737,0.5734864166768273,none,False,False,False,True,False
62,SMA,encoding_only,72,216,0.35505752199742097,0.12500403181499717,0.10932757197543198,0.06882700277533557,0.07888851035189978,41.93530318316362,35.88562550494583,0.5265765973743888,0.12884729449538898,0.001834550559686316,none,False,False,False,False,False
64,SMA,encoding_only,72,216,0.041023102758589024,0.0739178418606353,0.08652674976553208,0.039094248192329775,0.5700711431187,18.643846871078065,18.684007797765886,0.9947213922671287,0.07178859317897598,0.1052500289875277,none,False,False,False,False,False
65,SMA,encoding_only,72,216,-0.34164122455918505,0.1606792339091408,-0.2734095454941946,0.09123663946093387,0.7098965512154236,10.38695166760779,23.504848312932122,0.13615398849760302,0.40163758561003354,0.3002925246472533,none,False,False,True,False,True
66,SMA,encoding_only,72,216,0.16364543130522577,0.32142356777383163,-0.022725820878009312,0.22348268704647126,0.6645919708876002,16.273437374049884,10.08991466120452,0.49466330364432776,0.1612204226598179,0.12490512759035749,none,False,False,True,False,False
67,A,encoding_only,72,216,0.4235404774610237,0.43583108531688086,0.5646730516878857,0.3306124080831078,0.8217165699520546,38.187110779229855,43.8887397335037,0.7257745036198491,0.6594978620579095,0.2649743910781453,none,False,True,False,False,False
68,A,delay_only,72,216,-0.20485094837077,0.2461156862449549,0.05916491184954589,0.12266991299773075,0.30239069969329974,32.34225991517191,50.92278296401688,0.17502480042681973,0.17544914716848453,0.04329081456208615,none,False,True,False,True,False
69,A,encoding_only,72,216,0.35528494008587397,0.1447073712632155,0.04094559394822279,0.13141066072721969,0.19613346497796755,50.15928798478121,46.42996511212458,0.78367665209394,0.2209228579010512,0.007596026128366279,none,False,True,True,True,True
72,A,encoding_only,72,216,-0.3006761900635291,0.14645504306211313,0.06371093742693056,0.08380762883991856,0.030896877958372572,23.90484656518421,39.05674524868504,0.1556059192516468,-0.16910015235425932,-0.11276345165782928,adaptation,True,False,False,True,False
73,A,encoding_only,72,216,-0.054590338152047266,0.1603520653664848,0.15485144764398212,0.08907043535474457,0.24533071718010488,39.01521021868757,44.59982667933213,0.6042717507323729,0.05487642074578974,0.03380093129106647,none,False,True,False,True,False
74,A,encoding_only,72,216,-0.3828603166031965,0.21366788084074084,0.1640781501307019,0.16153051335144075,0.07483335339569423,22.791200543448298,39.03117752222778,0.23811854608822713,0.29128578615576955,-0.04802415321704781,none,False,True,False,True,False
76,A,encoding_only,72,216,-0.16420659688848427,0.222779385710806,-0.3825342333783219,0.12295038675116375,0.38087222840956114,40.501312338716914,28.60194670348767,0.27807960423831224,0.14108431693612053,0.058395769378605335,none,False,True,False,False,False
77,A,encoding_only,72,216,0.34157456365423194,0.20427062481674896,0.08650752537541469,0.11916196614660603,0.28418276149289484,50.23332604745364,37.44219118613897,0.27515092769810817,0.0833181737300868,0.022534574457452383,none,False,True,False,True,True
79,A,encoding_only,72,216,0.24590869838156884,0.145317917290924,-0.14582640793444865,0.1121291417247059,0.065222976393636,36.46091705372261,30.864291079626064,0.6419607827493621,0.20317811146092452,0.10297118946207907,none,False,True,False,True,False
80,A,encoding_only,72,216,-0.1913062460172823,0.1779935909085123,-0.26414016805975743,0.1114909394201966,0.739445638245725,21.345033876006305,24.0532276394903,0.7735242096922659,0.49831326863018793,0.22676113079463459,none,False,True,False,True,False
81,A,encoding_only,72,216,0.09549848370169627,0.10140772381480812,0.06380623795622647,0.06310473998791374,0.7984718727244636,28.175231069142157,32.238592302204914,0.6111961693029946,0.11477204582344153,-0.0532407917741931,none,False,False,False,False,True
82,H,encoding_only,72,216,-0.34169163153649573,0.19176589203794114,-0.24588732947902073,0.12267961968498531,0.6896166850506174,29.448194700354254,42.177364266193344,0.33034078785024146,0.1784055050499738,-0.034300085420798834,none,False,True,True,True,True
84,H,encoding_only,72,216,0.32783391290223873,0.17941221549307643,-0.15486078012301352,0.11428025793235581,0.03158158812179784,52.884339346252524,34.57059896764427,0.11726431712442376,0.13396717419276102,0.045516682906995766,facilitation,True,False,True,True,False
85,H,encoding_only,72,216,-0.20494696339626695,0.2334583944671271,0.09102657183810176,0.19843452217307264,0.4236451560995558,26.896542545105913,54.783466657887004,0.0612127031996607,0.10060207893688879,-0.03393597909436605,none,False,True,False,True,True
86,H,encoding_only,72,216,0.7103832713349707,0.6752426632582282,0.7421280064504195,0.32698328761560574,0.9631945968429307,47.89069894454386,6.576221823925347,0.014069748676618005,-0.15493435477695108,0.09906128889723531,less_facilitation,True,True,False,True,False
87,H,encoding_only,72,216,0.1640592205122356,0.2827700791841552,0.18666272806426032,0.20855361661395852,0.954585066683661,43.43801671238751,43.2098259226323,0.9889930077069561,0.16577347378352447,-0.05359329498445174,none,False,True,False,True,False
88,H,delay_only,72,216,0.15046859281118194,0.29226927632929695,0.04552440341952856,0.140388916245676,0.7230788959756977,32.61850468801316,27.084102915130305,0.6770765002539105,0.1520148301492273,0.2347021158187351,none,False,True,True,True,False
89,OFC,encoding_only,72,216,-0.5602013294519421,0.5148632981838549,-0.6875735801521932,0.2598898576857731,0.8134613652006024,9.400301348907297,20.705220799402262,0.36687921024392256,0.2958833152386362,0.07180330667017572,none,False,True,False,False,False
90,OFC,delay_only,72,216,-0.4233503906797372,0.3177319409056785,-0.25508453412333004,0.18337934065819703,0.6467603781103606,26.879481863796606,24.86836005793813,0.8805592276162362,0.045602824111396906,0.1993985104219024,none,False,True,True,False,False
91,OFC,delay_only,72,216,-0.02775760644011756,0.2791688303869811,-0.09120283112821699,0.16578333297870512,0.8473584933333413,14.871393005057374,27.585400268189485,0.16143388713904067,0.5600374623189425,0.31380689171271303,none,False,True,False,False,False
94,OFC,distractor_resistant,72,216,-0.4511495680271493,0.32957100584342164,-0.07277599206753449,0.20029530450196611,0.3397862068740558,3.9270761264693252,44.85995874536847,0.007199622762177594,0.1852267633235271,0.06634727212513022,adaptation,True,True,False,False,False
95,OFC,delay_only,72,216,-0.17775574757001353,0.2432230698208171,0.08196740668930085,0.13939329853678986,0.35320358475235936,48.612894503122874,46.97241894559726,0.9140465884928686,0.024156848395731838,0.062378696083663476,none,False,True,False,True,False
98,OFC,encoding_only,72,216,0.0819617603245271,0.16827746973079946,-0.05929021035011274,0.05168781535505377,0.2852415145837384,36.34921342493101,15.863574489663499,0.03001369184978414,-0.09758158576624335,0.08409096864713335,facilitation,True,True,False,False,False
99,OFC,encoding_only,72,216,-0.300645309369595,0.3563948013230338,0.11380896066456957,0.22997020775138102,0.35612242251022763,20.25914675823819,27.271517035412373,0.6845756953319635,0.12934204437179947,0.09906898360226528,none,False,False,False,True,False
102,OFC,encoding_only,72,216,6.920062084783376e-05,0.13481514812407835,0.054721263760995786,0.08725640477664862,0.7481227379303429,24.091450351538104,35.90660275693344,0.29791924013328713,0.07689602796581853,0.044185840396519266,none,False,True,False,False,False
103,OFC,encoding_only,72,216,-0.13666817774212914,0.12949806446212062,-0.136641345569929,0.07415459139522661,0.9998560678449007,22.653550769987007,28.055045095816677,0.5161616683810615,0.051006552924725605,-0.015492797006781824,none,False,False,False,False,False
104,OFC,encoding_only,72,216,0.013278670563823487,0.28292928203648143,0.17761709859630018,0.16896709219037728,0.6242983167967102,50.21180619311648,55.67440080051662,0.7652555521910737,0.16695869253118123,0.09616445747032538,none,False,False,True,False,False
105,OFC,encoding_only,72,216,0.6692357374449132,0.32829829226099116,0.46914008368226173,0.20249525392320736,0.6161598040618033,31.66099861913577,63.66535232841003,0.12994333727089136,0.11675211377291482,-0.0778709162758631,none,False,False,False,False,False
107,PT,encoding_only,72,216,-0.24590430308017475,0.1843397403325829,-0.11382435809267569,0.11493839358629922,0.5589980149079579,29.533613215770604,30.986038078945583,0.8821452059197303,-0.1026857273396176,0.08591502447900101,none,False,True,True,True,True
112,OFC,encoding_only,72,216,-0.1229095764891042,0.18031832485535104,0.23225096002999357,0.11824852147725168,0.12332739821208281,29.566463391991533,50.63499660487149,0.09273098456152369,0.3551783504158774,0.03447463913959686,none,False,True,False,True,False
116,OFC,encoding_only,72,216,-0.2052177263008888,0.26248889720277413,0.1868262020296434,0.17015842386815788,0.2378888837174137,29.784142150120072,39.487032375418934,0.47820112167854834,0.3868014430025666,0.044094319594918774,none,False,False,True,False,False
117,OFC,encoding_only,72,216,0.5874491491125202,0.1800225415848847,0.2550687434861888,0.09975916859231099,0.10034563833042566,43.54103483567091,45.145208890811645,0.8998719273908199,0.483299237459429,0.2887271218979261,none,False,False,False,False,False
118,OFC,encoding_only,72,216,-0.08193093907120665,0.19336772616807768,0.1912965096453202,0.13570892296593473,0.294758827738328,36.372547196580044,56.04442003203963,0.18524538018132258,0.23231708932221076,0.01917556066692104,none,False,False,False,True,False
119,OFC,encoding_only,72,216,-0.1501529786571457,0.24192984552478924,0.2005237883174001,0.14325107242928867,0.2191300763628265,43.251521459161715,46.56148055730317,0.8174121895223365,0.04124637265754839,0.13865533982411676,none,False,False,True,False,False
121,AC,encoding_only,72,216,0.19117798185095655,0.12250401079212851,-0.04088509886279422,0.14684561567486806,0.38051046026745394,32.36604612586225,41.792260801057225,0.5638772299974826,0.2273239296063957,0.02927084007988344,none,False,False,True,False,False
122,AC,encoding_only,72,216,-0.09567106803127606,0.13914782989084193,-0.041008205576934,0.0674967283342556,0.7001657265353449,36.18370379523802,31.707383222811867,0.6026447828249284,-0.1524081730745022,-0.06271569150512796,none,False,False,False,True,False
123,AC,encoding_only,72,216,-0.1094727386956708,0.294810479440635,0.06385663884581189,0.13175538941348938,0.5429175341119423,39.32064377767837,31.169193029573723,0.5596327064152665,-0.05472031328528744,0.10399971143897889,none,False,True,False,False,False
125,AC,encoding_only,72,216,0.06822449355885844,0.15112913063282138,0.2732327474653297,0.09526100363776803,0.273036561598005,39.07160113890131,52.77567979481657,0.28703244028832664,0.262452603583471,0.01797008758870624,none,False,True,False,True,False
126,AC,encoding_only,72,216,-0.00015065001042857684,0.18659378716374608,-0.06832572093557811,0.10023352656830076,0.7388397447606199,43.221507406710174,38.13452664799253,0.6332806510055082,-0.039707684475391136,-0.08374885161920978,none,False,False,False,True,False
128,AC,delay_only,72,216,1.4065646228273208,0.5965242843124027,0.5694428629573325,0.33325388352668917,0.21396442957205392,38.987581307409954,45.819978202494184,0.7849637884439256,0.051314127471059894,0.06206158782112778,none,False,True,False,True,False
130,AC,encoding_only,72,216,0.05409326475014911,0.4721707426975969,-0.232287083850748,0.24142572680629645,0.5665283634678024,1.4016145225603291,3.056451198090998,0.4588713422675793,-0.07359063057150553,0.13673264984222225,none,False,True,False,True,False
132,AC,encoding_only,72,216,0.16396734934250348,0.11179573491949173,-0.027383389273859766,0.06356742588900853,0.13488800508158552,29.607772746718386,25.84195122796161,0.6279250355577602,0.08767058184488465,0.03964073812057358,none,False,False,False,True,False
133,AC,encoding_only,72,216,0.7650905902641925,0.7284768215271886,-0.32807430436276674,0.37751944848353075,0.16070925159806854,5.498469528111289,20.543329469485165,0.34630262841978543,0.20918472894283063,0.20225054000662013,none,False,True,False,True,False
134,AC,encoding_only,72,216,-0.42398400274629355,0.4661069733159089,-0.8926630458779101,0.2585758569979138,0.370440011149346,8.217999407691279,12.603510879862084,0.5273528231971636,0.16948140891547783,0.10609729498052335,none,False,False,False,True,False
135,AC,encoding_only,72,216,0.06818629615559549,0.20979470246349372,0.068270647748173,0.11311942589036525,0.9997080377608214,62.26479647827102,47.7598176851193,0.26671341502362556,0.04786747764019922,-0.012706503018782548,none,False,True,False,True,False
136,AC,encoding_only,72,216,0.054667951750398354,0.18552721075461545,0.03182021474177387,0.11338040375122388,0.9187260811310971,35.1404492923576,47.27075604555098,0.3644336124329576,0.17158477799824393,0.03589469577544939,none,False,True,False,False,False
137,AC,encoding_only,72,216,-0.2599339076633278,0.3381982683772281,-0.05930129373799761,0.1845485694344943,0.5925871501842235,8.121100874395886,35.36234390978288,0.028815047027190913,0.0931160769301775,0.11568763266839602,adaptation,True,True,False,True,True
138,AC,encoding_only,72,216,0.05466451229150033,0.1954299460683535,0.0410862013906215,0.10193119131729862,0.9483648320730151,41.89006070594007,42.751938209423805,0.9402576301818035,-0.06696675973507667,0.08696962792161901,none,False,True,False,True,True
139,AC,encoding_only,72,216,0.24605550288992706,0.3141870006276338,0.02259802848627989,0.2127793936133743,0.5869609186281498,27.385997457241338,40.00390855858348,0.4452892546881959,0.13640856575577098,-0.04658974229422933,none,False,True,False,False,True
140,AC,delay_only,72,216,0.2596997282033883,0.21138668978098998,0.20489397041743473,0.1329018375986415,0.8335670521448768,44.69377830868234,55.578144861438034,0.5170630082806371,0.2395642939326603,0.1685350921034028,none,False,True,False,True,False
141,AC,encoding_only,72,216,1.0374427315271875,0.6768753534894333,-0.268593679851288,0.41739783495923094,0.11315859541848307,21.90867769174732,11.968823230882705,0.5366734529547099,0.11967401979863408,-0.01223106845390433,none,False,True,False,True,False
143,AC,delay_only,72,216,0.2731689942975181,0.20696726519397923,0.2595625385419105,0.10724921150502148,0.9509125935204745,52.79837537980705,49.66720526501752,0.8297944234208453,0.0034146026489290313,0.08862837626691196,none,False,True,False,True,False
144,AC,encoding_only,72,216,0.6279587811858305,0.5453261118460165,0.10948831282732883,0.2676611787730779,0.35551035777313844,1.850570457113361,7.3906609088064545,0.45632842835215404,-0.052537806139946096,0.10802809775388299,none,False,False,True,False,False
145,AC,encoding_only,72,216,0.2595462679565786,0.2326745866804161,0.0955555809329318,0.10928013428016556,0.4802539581426116,73.24533905974138,47.74282830937227,0.09342836116631799,-0.001133223410864814,-0.07055679627618151,none,False,False,False,True,False
146,AC,encoding_only,72,216,0.30036777749154286,0.24119132163878756,-0.022667688164291207,0.13287482463201833,0.2307453027895726,61.16219663439923,44.17501316892748,0.20901653721130112,0.20361249802262113,0.07512955084544243,none,False,True,False,True,False
147,AC,encoding_only,72,216,0.6690686693773801,0.5614336341999607,0.5284572581455017,0.2862376505359257,0.8124868658246049,16.763855133015,6.533693779211022,0.28151501781495014,0.03586980182123766,0.11308823092094569,none,False,True,False,True,False
148,SMA,encoding_only,72,216,-0.2050542722404571,0.25440222831273995,-0.6512511411407466,0.15522577728903536,0.14640866118789658,44.574248357895804,29.475924849878304,0.25258023444415295,0.03479468910399529,0.019999971917055756,none,False,False,False,True,False
149,SMA,encoding_only,72,216,0.3278391093241652,0.21138686344384733,0.20029921200095366,0.12378007187581025,0.6055712354536202,46.20144412935052,45.66708984564525,0.967341507677496,0.22489081123289004,0.15484010663995632,none,False,False,False,False,False
150,SMA,encoding_only,72,216,2.772810288336768,0.6500212563937524,0.9699198120469542,0.3128799798470649,0.00660850133561354,33.35028112489934,11.982896059140536,0.06329537516525074,0.44582006894034376,0.5682096532926476,facilitation,True,False,False,False,True
151,SMA,encoding_only,72,216,-0.00015349158633523905,0.2765289797654979,-0.4235647400519698,0.15739485794829258,0.1812248649716536,54.077638197717256,43.64831219251763,0.5027453964720584,-0.07580934005246409,0.005594540548718975,none,False,False,False,False,False
154,SMA,encoding_only,72,216,-0.36930660075380456,0.28951653658876914,-0.573884707759384,0.1883442393132321,0.5772775247216501,35.03742201524914,40.984428260563284,0.6630535260338561,0.066578414778283,0.05405728243502507,none,False,False,False,True,False
155,SMA,encoding_only,72,216,-0.06851987738166167,0.29910594096420845,0.009215543585651468,0.1516640536005175,0.8048266644125777,40.75468215727085,31.168628067322196,0.4885528746634942,0.02055587904904389,0.23379874687114588,none,False,False,False,False,True
157,SMA,encoding_only,72,216,-0.23247176702260283,0.2699423571030427,-0.44169952660556966,0.15991958292211503,0.5108859265848853,33.63918000911814,31.420804968955206,0.8573275329942062,0.10679155742435964,0.048465334727286064,none,False,False,False,False,False
159,SMA,encoding_only,72,216,-0.054827041283210635,0.2048899371706371,-0.30966638488899423,0.11838024645726614,0.28258612791269583,47.19609009672757,33.11660554961686,0.27292357350878416,-0.049841257213234534,0.11156158982373592,none,False,False,False,False,False
161,SMA,encoding_only,72,216,-0.21863873565502862,0.10335616947496308,-0.09112269208418573,0.09597649758226243,0.471182126156402,15.776904149414882,23.182004994660087,0.40043643913324933,0.2920930665050768,0.16484544654949723,none,False,False,False,False,True
164,SMA,encoding_only,72,216,-0.3827668176079041,0.3241297249813239,-0.45544790320071205,0.1678231431302338,0.8335983279781587,40.57485129767036,37.79260257253469,0.8524015299183787,-0.17928998858307763,-0.025355119273412254,none,False,False,False,False,False
166,SMA,encoding_only,72,216,-0.3416714389270133,0.22539536406567673,-0.2002768387701142,0.11772152560835025,0.5592405750463538,14.722385769642889,25.96747145527468,0.21316617334336538,0.11740479505603214,0.2584679281051361,none,False,True,False,False,False
168,SMA,encoding_only,72,216,-0.5606586028738748,0.37113946820177074,-0.5191357741020798,0.20423275086638965,0.9200913021622165,7.907167909068564,19.788614988154173,0.2611516149163338,0.25437618048673893,0.16872175158113595,none,False,False,False,False,False
170,SMA,encoding_only,72,216,-1.2168068416497992,0.5579002436822361,-0.724502347020194,0.2710526635712616,0.38778536177115097,30.863970380769754,19.24686206919957,0.3317693956586253,0.34748753125426524,0.5556104621171211,none,False,False,False,False,True
171,SMA,encoding_only,72,216,-0.36898565885753093,0.2816074549298279,-0.4963941542338772,0.16956653463679833,0.7045933630040405,22.754821146761856,38.247722599518816,0.2590989874800486,0.13280309765613146,0.05249546621096207,none,False,False,False,True,False
173,AC,encoding_only,72,216,-0.136658850506569,0.056055123846767405,-0.04097987812817969,0.039962169218619774,0.21167100740226202,4.93059258341538,11.812935951994106,0.10321608597627549,0.1870187159543484,0.04907928847414608,none,False,False,False,True,False
174,AC,encoding_only,72,216,-0.09574073369435299,0.09563437828426499,-0.004607458858689916,0.058986047488347355,0.433308707700931,17.216400465156912,24.05076665956228,0.3326489440590972,0.18235328123302053,0.1323772309296563,none,False,False,False,True,False
175,AC,encoding_only,72,216,-0.23251906001305547,0.302800865085969,0.14582982976707967,0.1982110284637912,0.32699955134069025,16.084830502289037,28.133103244615608,0.33645124647261115,0.5933110968783708,0.474792897609779,none,False,False,True,False,False
176,AC,encoding_only,72,216,-0.054839851835096515,0.14542910313007765,-0.06830237891570587,0.07188309767020559,0.9286090482288145,17.342934882560186,16.402046235202512,0.8892714754159838,0.4631973190665897,0.46517083921042757,none,False,False,True,False,False
178,AC,encoding_only,72,216,-1.134255131248679,0.5038659571039692,-1.739643483797153,0.267388558768901,0.2691882166752212,17.68178407484245,19.157541327538958,0.8968874851635726,0.008116685017216166,0.32830174585220373,none,False,False,False,False,True
183,AC,encoding_only,72,216,0.05420334708014477,0.1864863879920499,-0.2596076217100485,0.09917629789683662,0.12269372088740847,37.742479664881124,27.194102112794777,0.22796098156686617,0.15173953811485164,0.024213131147727506,none,False,False,True,False,False
